Token_Number,Speaker,Token,Pitch,Time,Style
1,1,yin1,279.81,0.92,citation
1,1,yin1,280.99,0.93,citation
1,1,yin1,282.27,0.94,citation
1,1,yin1,283.22,0.95,citation
1,1,yin1,285.23,0.96,citation
1,1,yin1,286.17,0.97,citation
1,1,yin1,287.7,0.98,citation
1,1,yin1,288.88,0.99,citation
1,1,yin1,287.2,1,citation
1,1,yin1,285.44,1.01,citation
1,1,yin1,287.01,1.02,citation
1,1,yin1,288.45,1.03,citation
1,1,yin1,289.29,1.04,citation
1,1,yin1,291.18,1.05,citation
1,1,yin1,292.41,1.06,citation
1,1,yin1,293.95,1.07,citation
1,1,yin1,295.31,1.08,citation
1,1,yin1,296.22,1.09,citation
1,1,yin1,295.29,1.1,citation
1,1,yin1,292.61,1.11,citation
1,1,yin1,289.34,1.12,citation
1,1,yin1,290.79,1.13,citation
1,1,yin1,291.6,1.14,citation
1,1,yin1,290.81,1.15,citation
1,1,yin1,291.95,1.16,citation
1,1,yin1,292.1,1.17,citation
1,1,yin1,289.73,1.18,citation
1,1,yin1,288.88,1.19,citation
1,1,yin1,288.72,1.2,citation
1,1,yin1,285.63,1.21,citation
1,1,yin1,285.45,1.22,citation
1,1,yin1,282.49,1.23,citation
1,1,yin1,282.78,1.24,citation
2,1,yang2,150.33,2.07,citation
2,1,yang2,157.51,2.08,citation
2,1,yang2,165.57,2.09,citation
2,1,yang2,171.23,2.1,citation
2,1,yang2,169.59,2.11,citation
2,1,yang2,165.94,2.12,citation
2,1,yang2,169.49,2.13,citation
2,1,yang2,173.32,2.14,citation
2,1,yang2,173.86,2.15,citation
2,1,yang2,173.32,2.16,citation
2,1,yang2,176.78,2.17,citation
2,1,yang2,180.73,2.18,citation
2,1,yang2,184.88,2.19,citation
2,1,yang2,188.45,2.2,citation
2,1,yang2,191.15,2.21,citation
2,1,yang2,194.33,2.22,citation
2,1,yang2,198.06,2.23,citation
2,1,yang2,201.74,2.24,citation
2,1,yang2,204.85,2.25,citation
2,1,yang2,208.25,2.26,citation
2,1,yang2,211.94,2.27,citation
2,1,yang2,217.86,2.28,citation
2,1,yang2,222.95,2.29,citation
2,1,yang2,226.64,2.3,citation
2,1,yang2,229.89,2.31,citation
2,1,yang2,234.45,2.32,citation
2,1,yang2,240.27,2.33,citation
2,1,yang2,244.79,2.34,citation
2,1,yang2,249.01,2.35,citation
2,1,yang2,253.39,2.36,citation
2,1,yang2,257.43,2.37,citation
2,1,yang2,261.82,2.38,citation
2,1,yang2,268.43,2.39,citation
2,1,yang2,274.86,2.4,citation
2,1,yang2,279,2.41,citation
2,1,yang2,281.58,2.42,citation
2,1,yang2,284.74,2.43,citation
2,1,yang2,286.49,2.44,citation
2,1,yang2,286.61,2.45,citation
2,1,yang2,287.61,2.46,citation
2,1,yang2,288.43,2.47,citation
2,1,yang2,287.64,2.48,citation
3,1,shang3,193.99,3.3,citation
3,1,shang3,188,3.31,citation
3,1,shang3,178.75,3.32,citation
3,1,shang3,171.41,3.33,citation
3,1,shang3,169.28,3.34,citation
3,1,shang3,163.49,3.35,citation
3,1,shang3,159.11,3.36,citation
3,1,shang3,155.94,3.37,citation
3,1,shang3,152.16,3.38,citation
3,1,shang3,149.44,3.39,citation
3,1,shang3,147.25,3.4,citation
3,1,shang3,143.28,3.41,citation
3,1,shang3,140.18,3.42,citation
3,1,shang3,138.59,3.43,citation
3,1,shang3,138.22,3.44,citation
3,1,shang3,136.12,3.45,citation
3,1,shang3,134.2,3.46,citation
3,1,shang3,132.01,3.47,citation
3,1,shang3,130.08,3.48,citation
3,1,shang3,127.73,3.49,citation
3,1,shang3,126.26,3.5,citation
3,1,shang3,124.44,3.51,citation
3,1,shang3,122.85,3.52,citation
3,1,shang3,122.65,3.53,citation
3,1,shang3,122.3,3.54,citation
3,1,shang3,122.04,3.55,citation
3,1,shang3,123.19,3.56,citation
3,1,shang3,122.59,3.57,citation
3,1,shang3,121.48,3.58,citation
3,1,shang3,121.14,3.59,citation
3,1,shang3,122.25,3.6,citation
3,1,shang3,123.22,3.61,citation
3,1,shang3,124.83,3.62,citation
3,1,shang3,124.55,3.63,citation
3,1,shang3,123.86,3.64,citation
3,1,shang3,124.61,3.65,citation
3,1,shang3,125.92,3.66,citation
3,1,shang3,126.75,3.67,citation
3,1,shang3,127.33,3.68,citation
3,1,shang3,128.23,3.69,citation
3,1,shang3,129.5,3.7,citation
3,1,shang3,132.4,3.71,citation
3,1,shang3,136.92,3.72,citation
3,1,shang3,142.24,3.73,citation
3,1,shang3,146.78,3.74,citation
3,1,shang3,150.8,3.75,citation
3,1,shang3,155.66,3.76,citation
3,1,shang3,163.99,3.77,citation
3,1,shang3,172.87,3.78,citation
3,1,shang3,183.52,3.79,citation
3,1,shang3,193.36,3.8,citation
3,1,shang3,200.06,3.81,citation
3,1,shang3,207.87,3.82,citation
3,1,shang3,213.38,3.83,citation
3,1,shang3,218.1,3.84,citation
3,1,shang3,223.22,3.85,citation
3,1,shang3,227.89,3.86,citation
3,1,shang3,230.97,3.87,citation
4,1,qyu4,307.21,4.57,citation
4,1,qyu4,308.88,4.58,citation
4,1,qyu4,314.8,4.59,citation
4,1,qyu4,325.93,4.6,citation
4,1,qyu4,333.47,4.61,citation
4,1,qyu4,336.79,4.62,citation
4,1,qyu4,330.32,4.63,citation
4,1,qyu4,321.21,4.64,citation
4,1,qyu4,311.95,4.65,citation
4,1,qyu4,306.07,4.66,citation
4,1,qyu4,296.36,4.67,citation
4,1,qyu4,285.42,4.68,citation
4,1,qyu4,277.06,4.69,citation
4,1,qyu4,270.11,4.7,citation
4,1,qyu4,258.97,4.71,citation
4,1,qyu4,248.63,4.72,citation
4,1,qyu4,240.03,4.73,citation
4,1,qyu4,230.29,4.74,citation
4,1,qyu4,221.23,4.75,citation
4,1,qyu4,215.05,4.76,citation
4,1,qyu4,204.76,4.77,citation
4,1,qyu4,195.28,4.78,citation
4,1,qyu4,186.14,4.79,citation
4,1,qyu4,182.17,4.8,citation
4,1,qyu4,172.85,4.81,citation
4,1,qyu4,158.16,4.82,citation
4,1,qyu4,156.03,4.83,citation
4,1,qyu4,163.32,4.84,citation
4,1,qyu4,136.75,4.85,citation
4,1,qyu4,145.89,4.86,citation
4,1,qyu4,162.85,4.87,citation
4,1,qyu4,179.99,4.88,citation
5,1,ru5,239.68,5.67,citation
5,1,ru5,265.38,5.68,citation
5,1,ru5,277.25,5.69,citation
5,1,ru5,286.12,5.7,citation
5,1,ru5,293.66,5.71,citation
5,1,ru5,302.32,5.72,citation
5,1,ru5,310.77,5.73,citation
5,1,ru5,314.75,5.74,citation
5,1,ru5,315.59,5.75,citation
5,1,ru5,313.79,5.76,citation
5,1,ru5,309.21,5.77,citation
5,1,ru5,299.8,5.78,citation
5,1,ru5,287.05,5.79,citation
5,1,ru5,275.26,5.8,citation
5,1,ru5,248.89,5.81,citation
5,1,ru5,229.55,5.82,citation
5,1,ru5,220.35,5.83,citation
5,1,ru5,200,5.84,citation
5,1,ru5,201.75,5.85,citation
6,1,shang6,171.73,6.84,citation
6,1,shang6,165.36,6.85,citation
6,1,shang6,161.46,6.86,citation
6,1,shang6,157.96,6.87,citation
6,1,shang6,154.43,6.88,citation
6,1,shang6,151.96,6.89,citation
6,1,shang6,146.57,6.9,citation
6,1,shang6,143.54,6.91,citation
6,1,shang6,140.75,6.92,citation
6,1,shang6,139.84,6.93,citation
6,1,shang6,138.23,6.94,citation
6,1,shang6,136.67,6.95,citation
6,1,shang6,136.29,6.96,citation
6,1,shang6,135.12,6.97,citation
6,1,shang6,134.28,6.98,citation
6,1,shang6,134.56,6.99,citation
6,1,shang6,133.87,7,citation
6,1,shang6,131.82,7.01,citation
6,1,shang6,130.38,7.02,citation
6,1,shang6,129.1,7.03,citation
6,1,shang6,128.25,7.04,citation
6,1,shang6,127.4,7.05,citation
6,1,shang6,126.8,7.06,citation
6,1,shang6,125.82,7.07,citation
6,1,shang6,124.21,7.08,citation
6,1,shang6,123.08,7.09,citation
6,1,shang6,122.75,7.1,citation
6,1,shang6,121.91,7.11,citation
6,1,shang6,119.91,7.12,citation
6,1,shang6,119.21,7.13,citation
6,1,shang6,120.08,7.14,citation
6,1,shang6,120.11,7.15,citation
6,1,shang6,119.1,7.16,citation
6,1,shang6,120.34,7.17,citation
6,1,shang6,120.14,7.18,citation
6,1,shang6,119.81,7.19,citation
6,1,shang6,118.57,7.2,citation
6,1,shang6,117.55,7.21,citation
7,1,sil,117.53,7.21,citation
7,1,sil,117.72,7.22,citation
7,1,sil,undefined,7.23,citation
7,1,sil,undefined,7.24,citation
7,1,sil,undefined,7.25,citation
7,1,sil,undefined,7.26,citation
7,1,sil,undefined,7.27,citation
7,1,sil,undefined,7.28,citation
7,1,sil,undefined,7.29,citation
7,1,sil,undefined,7.3,citation
7,1,sil,undefined,7.31,citation
7,1,sil,undefined,7.32,citation
7,1,sil,undefined,7.33,citation
7,1,sil,undefined,7.34,citation
7,1,sil,undefined,7.35,citation
7,1,sil,undefined,7.36,citation
7,1,sil,undefined,7.37,citation
7,1,sil,undefined,7.38,citation
7,1,sil,undefined,7.39,citation
7,1,sil,undefined,7.4,citation
7,1,sil,undefined,7.41,citation
7,1,sil,undefined,7.42,citation
7,1,sil,undefined,7.43,citation
7,1,sil,undefined,7.44,citation
7,1,sil,undefined,7.45,citation
7,1,sil,undefined,7.46,citation
7,1,sil,undefined,7.47,citation
7,1,sil,undefined,7.48,citation
7,1,sil,undefined,7.49,citation
7,1,sil,undefined,7.5,citation
7,1,sil,undefined,7.51,citation
7,1,sil,undefined,7.52,citation
7,1,sil,undefined,7.53,citation
7,1,sil,undefined,7.54,citation
7,1,sil,undefined,7.55,citation
7,1,sil,undefined,7.56,citation
7,1,sil,undefined,7.57,citation
7,1,sil,undefined,7.58,citation
7,1,sil,undefined,7.59,citation
7,1,sil,undefined,7.6,citation
7,1,sil,undefined,7.61,citation
7,1,sil,undefined,7.62,citation
7,1,sil,undefined,7.63,citation
7,1,sil,undefined,7.64,citation
7,1,sil,undefined,7.65,citation
7,1,sil,undefined,7.66,citation
7,1,sil,undefined,7.67,citation
7,1,sil,undefined,7.68,citation
7,1,sil,undefined,7.69,citation
7,1,sil,undefined,7.7,citation
7,1,sil,undefined,7.71,citation
7,1,sil,undefined,7.72,citation
7,1,sil,undefined,7.73,citation
7,1,sil,undefined,7.74,citation
7,1,sil,undefined,7.75,citation
7,1,sil,undefined,7.76,citation
7,1,sil,undefined,7.77,citation
7,1,sil,undefined,7.78,citation
7,1,sil,undefined,7.79,citation
7,1,sil,undefined,7.8,citation
7,1,sil,undefined,7.81,citation
7,1,sil,undefined,7.82,citation
7,1,sil,undefined,7.83,citation
7,1,sil,undefined,7.84,citation
7,1,sil,undefined,7.85,citation
7,1,sil,undefined,7.86,citation
7,1,sil,undefined,7.87,citation
7,1,sil,undefined,7.88,citation
7,1,sil,undefined,7.89,citation
7,1,sil,undefined,7.9,citation
7,1,sil,undefined,7.91,citation
7,1,sil,undefined,7.92,citation
7,1,sil,undefined,7.93,citation
7,1,sil,undefined,7.94,citation
7,1,sil,undefined,7.95,citation
7,1,sil,undefined,7.96,citation
7,1,sil,undefined,7.97,citation
7,1,sil,undefined,7.98,citation
7,1,sil,undefined,7.99,citation
7,1,sil,undefined,8,citation
7,1,sil,undefined,8.01,citation
7,1,sil,undefined,8.02,citation
7,1,sil,undefined,8.03,citation
7,1,sil,undefined,8.04,citation
7,1,sil,undefined,8.05,citation
7,1,sil,undefined,8.06,citation
7,1,sil,undefined,8.07,citation
7,1,sil,undefined,8.08,citation
7,1,sil,undefined,8.09,citation
7,1,sil,undefined,8.1,citation
7,1,sil,undefined,8.11,citation
7,1,sil,undefined,8.12,citation
7,1,sil,undefined,8.13,citation
7,1,sil,undefined,8.14,citation
7,1,sil,undefined,8.15,citation
7,1,sil,undefined,8.16,citation
7,1,sil,undefined,8.17,citation
7,1,sil,undefined,8.18,citation
7,1,sil,undefined,8.19,citation
7,1,sil,undefined,8.2,citation
7,1,sil,undefined,8.21,citation
7,1,sil,undefined,8.22,citation
7,1,sil,undefined,8.23,citation
7,1,sil,undefined,8.24,citation
7,1,sil,undefined,8.25,citation
7,1,sil,undefined,8.26,citation
7,1,sil,undefined,8.27,citation
7,1,sil,undefined,8.28,citation
7,1,sil,undefined,8.29,citation
7,1,sil,undefined,8.3,citation
7,1,sil,undefined,8.31,citation
7,1,sil,undefined,8.32,citation
7,1,sil,undefined,8.33,citation
7,1,sil,undefined,8.34,citation
7,1,sil,undefined,8.35,citation
7,1,sil,undefined,8.36,citation
7,1,sil,undefined,8.37,citation
7,1,sil,undefined,8.38,citation
7,1,sil,undefined,8.39,citation
7,1,sil,undefined,8.4,citation
7,1,sil,undefined,8.41,citation
7,1,sil,283.26,8.42,set
8,1,shi1,288.77,8.42,set
8,1,shi1,296.12,8.43,set
8,1,shi1,298.79,8.44,set
8,1,shi1,300.75,8.45,set
8,1,shi1,299.87,8.46,set
8,1,shi1,298.02,8.47,set
8,1,shi1,297.38,8.48,set
8,1,shi1,296.89,8.49,set
8,1,shi1,295.56,8.5,set
8,1,shi1,294.87,8.51,set
8,1,shi1,296.16,8.52,set
8,1,shi1,297.18,8.53,set
8,1,shi1,298.1,8.54,set
8,1,shi1,300.43,8.55,set
8,1,shi1,301.72,8.56,set
8,1,shi1,302.49,8.57,set
8,1,shi1,305.27,8.58,set
8,1,shi1,310.11,8.59,set
8,1,shi1,307.26,8.6,set
8,1,shi1,304.08,8.61,set
8,1,shi1,302.18,8.62,set
8,1,shi1,304.69,8.63,set
8,1,shi1,305.92,8.64,set
8,1,shi1,298.42,8.65,set
8,1,shi1,295.96,8.66,set
8,1,shi1,291.74,8.67,set
8,1,shi1,288.8,8.68,set
8,1,shi1,283.42,8.69,set
9,1,shi2,185.88,9.08,set
9,1,shi2,187.99,9.09,set
9,1,shi2,190.41,9.1,set
9,1,shi2,192.56,9.11,set
9,1,shi2,195.25,9.12,set
9,1,shi2,198.37,9.13,set
9,1,shi2,202.95,9.14,set
9,1,shi2,205.96,9.15,set
9,1,shi2,210.92,9.16,set
9,1,shi2,217.02,9.17,set
9,1,shi2,223.77,9.18,set
9,1,shi2,229.46,9.19,set
9,1,shi2,235.13,9.2,set
9,1,shi2,243.4,9.21,set
9,1,shi2,249.55,9.22,set
9,1,shi2,252.08,9.23,set
9,1,shi2,261.4,9.24,set
9,1,shi2,268,9.25,set
9,1,shi2,274.82,9.26,set
9,1,shi2,284.29,9.27,set
9,1,shi2,290.1,9.28,set
9,1,shi2,297.87,9.29,set
9,1,shi2,303.5,9.3,set
9,1,shi2,309.28,9.31,set
9,1,shi2,311.24,9.32,set
9,1,shi2,311.45,9.33,set
9,1,shi2,305.6,9.34,set
9,1,shi2,297.02,9.35,set
9,1,shi2,288.43,9.36,set
9,1,shi2,275.67,9.37,set
10,1,shi3,155.1,9.72,set
10,1,shi3,152.03,9.73,set
10,1,shi3,148.6,9.74,set
10,1,shi3,145.5,9.75,set
10,1,shi3,141.85,9.76,set
10,1,shi3,138.03,9.77,set
10,1,shi3,133.52,9.78,set
10,1,shi3,132.8,9.79,set
10,1,shi3,130.68,9.8,set
10,1,shi3,124.24,9.81,set
10,1,shi3,123.65,9.82,set
10,1,shi3,121.9,9.83,set
10,1,shi3,123.06,9.84,set
10,1,shi3,124.5,9.85,set
10,1,shi3,125.12,9.86,set
10,1,shi3,129.59,9.87,set
10,1,shi3,132.24,9.88,set
10,1,shi3,136.37,9.89,set
10,1,shi3,141.03,9.9,set
10,1,shi3,147.53,9.91,set
10,1,shi3,153.83,9.92,set
10,1,shi3,164.14,9.93,set
10,1,shi3,179.44,9.94,set
10,1,shi3,188.32,9.95,set
10,1,shi3,197.43,9.96,set
10,1,shi3,205.74,9.97,set
10,1,shi3,208.94,9.98,set
10,1,shi3,209.02,9.99,set
10,1,shi3,208.6,10,set
10,1,shi3,205.1,10.01,set
11,1,shi4,288.67,10.29,set
11,1,shi4,296.26,10.3,set
11,1,shi4,303.91,10.31,set
11,1,shi4,308.71,10.32,set
11,1,shi4,306.06,10.33,set
11,1,shi4,299.43,10.34,set
11,1,shi4,292.21,10.35,set
11,1,shi4,285.22,10.36,set
11,1,shi4,276.31,10.37,set
11,1,shi4,267.95,10.38,set
11,1,shi4,260.54,10.39,set
11,1,shi4,252.59,10.4,set
11,1,shi4,243.05,10.41,set
11,1,shi4,238.65,10.42,set
11,1,shi4,232.4,10.43,set
11,1,shi4,223.42,10.44,set
11,1,shi4,216.42,10.45,set
11,1,shi4,205.99,10.46,set
11,1,shi4,189.06,10.47,set
11,1,shi4,177.14,10.48,set
11,1,shi4,161.46,10.49,set
11,1,shi4,150.02,10.5,set
11,1,shi4,146.54,10.51,set
11,1,shi4,137.11,10.52,set
11,1,shi4,128.27,10.53,set
11,1,shi4,124.86,10.54,set
11,1,shi4,117.89,10.55,set
11,1,shi4,118.22,10.56,set
11,1,shi4,115.6,10.57,set
11,1,shi4,113.44,10.58,set
11,1,shi4,112.74,10.59,set
11,1,shi4,undefined,10.6,set
12,1,shi5,275.56,10.9,set
12,1,shi5,272.87,10.91,set
12,1,shi5,281.25,10.92,set
12,1,shi5,291.38,10.93,set
12,1,shi5,296.13,10.94,set
12,1,shi5,299.35,10.95,set
12,1,shi5,299.6,10.96,set
12,1,shi5,298.04,10.97,set
12,1,shi5,293.13,10.98,set
12,1,shi5,288.2,10.99,set
12,1,shi5,281.31,11,set
12,1,shi5,270.07,11.01,set
12,1,shi5,250.31,11.02,set
12,1,shi5,150.85,11.03,set
12,1,shi5,144.68,11.04,set
13,1,sil,undefined,11.05,set
13,1,sil,undefined,11.06,set
13,1,sil,undefined,11.07,set
13,1,sil,284.75,11.08,set
13,1,sil,285.3,11.09,set
13,1,sil,undefined,11.1,set
13,1,sil,undefined,11.11,set
13,1,sil,undefined,11.12,set
13,1,sil,undefined,11.13,set
13,1,sil,undefined,11.14,set
13,1,sil,undefined,11.15,set
13,1,sil,undefined,11.16,set
13,1,sil,undefined,11.17,set
13,1,sil,undefined,11.18,set
13,1,sil,undefined,11.19,set
13,1,sil,undefined,11.2,set
13,1,sil,undefined,11.21,set
13,1,sil,undefined,11.22,set
13,1,sil,undefined,11.23,set
13,1,sil,undefined,11.24,set
13,1,sil,undefined,11.25,set
13,1,sil,undefined,11.26,set
13,1,sil,undefined,11.27,set
13,1,sil,undefined,11.28,set
13,1,sil,undefined,11.29,set
13,1,sil,undefined,11.3,set
13,1,sil,undefined,11.31,set
13,1,sil,undefined,11.32,set
13,1,sil,undefined,11.33,set
13,1,sil,undefined,11.34,set
13,1,sil,undefined,11.35,set
13,1,sil,undefined,11.36,set
13,1,sil,undefined,11.37,set
13,1,sil,undefined,11.38,set
13,1,sil,undefined,11.39,set
13,1,sil,undefined,11.4,set
13,1,sil,undefined,11.41,set
13,1,sil,undefined,11.42,set
13,1,sil,undefined,11.43,set
13,1,sil,undefined,11.44,set
13,1,sil,undefined,11.45,set
13,1,sil,undefined,11.46,set
13,1,sil,undefined,11.47,set
13,1,sil,undefined,11.48,set
13,1,sil,undefined,11.49,set
13,1,sil,undefined,11.5,set
13,1,sil,undefined,11.51,set
13,1,sil,undefined,11.52,set
13,1,sil,undefined,11.53,set
13,1,sil,undefined,11.54,set
13,1,sil,undefined,11.55,set
13,1,sil,undefined,11.56,set
13,1,sil,undefined,11.57,set
13,1,sil,undefined,11.58,set
13,1,sil,undefined,11.59,set
13,1,sil,undefined,11.6,set
13,1,sil,undefined,11.61,set
13,1,sil,undefined,11.62,set
13,1,sil,undefined,11.63,set
13,1,sil,undefined,11.64,set
13,1,sil,undefined,11.65,set
13,1,sil,undefined,11.66,set
13,1,sil,undefined,11.67,set
13,1,sil,undefined,11.68,set
13,1,sil,undefined,11.69,set
13,1,sil,undefined,11.7,set
13,1,sil,undefined,11.71,set
13,1,sil,undefined,11.72,set
13,1,sil,undefined,11.73,set
13,1,sil,undefined,11.74,set
13,1,sil,undefined,11.75,set
13,1,sil,undefined,11.76,set
13,1,sil,undefined,11.77,set
13,1,sil,undefined,11.78,set
13,1,sil,undefined,11.79,set
13,1,sil,undefined,11.8,set
13,1,sil,undefined,11.81,set
13,1,sil,undefined,11.82,set
13,1,sil,undefined,11.83,set
13,1,sil,undefined,11.84,set
13,1,sil,undefined,11.85,set
13,1,sil,undefined,11.86,set
13,1,sil,undefined,11.87,set
13,1,sil,undefined,11.88,set
13,1,sil,undefined,11.89,set
13,1,sil,undefined,11.9,set
13,1,sil,undefined,11.91,set
13,1,sil,undefined,11.92,set
13,1,sil,undefined,11.93,set
13,1,sil,undefined,11.94,set
13,1,sil,291.71,11.95,set
14,1,zhi1,294.05,11.95,set
14,1,zhi1,303.03,11.96,set
14,1,zhi1,310.12,11.97,set
14,1,zhi1,315.01,11.98,set
14,1,zhi1,319.02,11.99,set
14,1,zhi1,321.52,12,set
14,1,zhi1,322.7,12.01,set
14,1,zhi1,321.94,12.02,set
14,1,zhi1,318.86,12.03,set
14,1,zhi1,316.28,12.04,set
14,1,zhi1,316.25,12.05,set
14,1,zhi1,318.84,12.06,set
14,1,zhi1,320.38,12.07,set
14,1,zhi1,320.31,12.08,set
14,1,zhi1,320.21,12.09,set
14,1,zhi1,320.45,12.1,set
14,1,zhi1,320.04,12.11,set
14,1,zhi1,320.27,12.12,set
14,1,zhi1,320.86,12.13,set
14,1,zhi1,320.96,12.14,set
14,1,zhi1,322.74,12.15,set
14,1,zhi1,323.55,12.16,set
14,1,zhi1,323.89,12.17,set
14,1,zhi1,322.37,12.18,set
14,1,zhi1,318.76,12.19,set
14,1,zhi1,313.8,12.2,set
14,1,zhi1,304.25,12.21,set
14,1,zhi1,292.25,12.22,set
14,1,zhi1,289.17,12.23,set
15,1,shi2,204.88,12.53,set
15,1,shi2,204.98,12.54,set
15,1,shi2,205.45,12.55,set
15,1,shi2,205.78,12.56,set
15,1,shi2,209.89,12.57,set
15,1,shi2,215.91,12.58,set
15,1,shi2,221.58,12.59,set
15,1,shi2,225.26,12.6,set
15,1,shi2,228.87,12.61,set
15,1,shi2,234.62,12.62,set
15,1,shi2,239.17,12.63,set
15,1,shi2,244.24,12.64,set
15,1,shi2,246.09,12.65,set
15,1,shi2,251.29,12.66,set
15,1,shi2,256.39,12.67,set
15,1,shi2,261.65,12.68,set
15,1,shi2,265.63,12.69,set
15,1,shi2,269.24,12.7,set
15,1,shi2,273.68,12.71,set
15,1,shi2,279.29,12.72,set
15,1,shi2,286.15,12.73,set
15,1,shi2,289.3,12.74,set
15,1,shi2,293.09,12.75,set
15,1,shi2,298.45,12.76,set
15,1,shi2,302.71,12.77,set
15,1,shi2,303.52,12.78,set
15,1,shi2,303.74,12.79,set
15,1,shi2,306.11,12.8,set
15,1,shi2,297.27,12.81,set
15,1,shi2,286.8,12.82,set
15,1,shi2,279.09,12.83,set
15,1,shi2,278.75,12.84,set
16,1,shi3,155.61,13.17,set
16,1,shi3,153.47,13.18,set
16,1,shi3,150.13,13.19,set
16,1,shi3,146.53,13.2,set
16,1,shi3,141.67,13.21,set
16,1,shi3,134.58,13.22,set
16,1,shi3,131.6,13.23,set
16,1,shi3,128.98,13.24,set
16,1,shi3,123.58,13.25,set
16,1,shi3,120.93,13.26,set
16,1,shi3,118.97,13.27,set
16,1,shi3,119.42,13.28,set
16,1,shi3,120.86,13.29,set
16,1,shi3,122.15,13.3,set
16,1,shi3,124.36,13.31,set
16,1,shi3,128.34,13.32,set
16,1,shi3,135.91,13.33,set
16,1,shi3,141.59,13.34,set
16,1,shi3,147.68,13.35,set
16,1,shi3,154.15,13.36,set
16,1,shi3,163.81,13.37,set
16,1,shi3,181.46,13.38,set
16,1,shi3,190.58,13.39,set
16,1,shi3,197.1,13.4,set
16,1,shi3,202.87,13.41,set
16,1,shi3,203.86,13.42,set
16,1,shi3,202.4,13.43,set
17,1,shi4,275.36,13.68,set
17,1,shi4,278.46,13.69,set
17,1,shi4,284.98,13.7,set
17,1,shi4,288.1,13.71,set
17,1,shi4,286.61,13.72,set
17,1,shi4,283.03,13.73,set
17,1,shi4,277.8,13.74,set
17,1,shi4,272.12,13.75,set
17,1,shi4,266.78,13.76,set
17,1,shi4,260,13.77,set
17,1,shi4,252.85,13.78,set
17,1,shi4,243.3,13.79,set
17,1,shi4,236.66,13.8,set
17,1,shi4,229.71,13.81,set
17,1,shi4,221.23,13.82,set
17,1,shi4,212.91,13.83,set
17,1,shi4,198.25,13.84,set
17,1,shi4,184.14,13.85,set
17,1,shi4,237.94,13.86,set
17,1,shi4,233.36,13.87,set
17,1,shi4,220.22,13.88,set
17,1,shi4,206.89,13.89,set
17,1,shi4,232.66,13.9,set
17,1,shi4,231.98,13.91,set
17,1,shi4,221.34,13.92,set
17,1,shi4,231.02,13.93,set
17,1,shi4,228.02,13.94,set
18,1,chi5,266.18,14.18,set
18,1,chi5,269.16,14.19,set
18,1,chi5,278.83,14.2,set
18,1,chi5,285.3,14.21,set
18,1,chi5,288.26,14.22,set
18,1,chi5,289.99,14.23,set
18,1,chi5,287.8,14.24,set
18,1,chi5,282.97,14.25,set
18,1,chi5,276.65,14.26,set
18,1,chi5,271.51,14.27,set
18,1,chi5,269.29,14.28,set
18,1,chi5,264.15,14.29,set
18,1,chi5,258.8,14.3,set
18,1,chi5,149.05,14.31,set
18,1,chi5,146.55,14.32,set
18,1,chi5,142.35,14.33,set
18,1,chi5,139.26,14.34,set
18,1,chi5,137.09,14.35,set
19,1,sil,136.88,14.35,set
19,1,sil,134.19,14.36,set
19,1,sil,undefined,14.37,set
19,1,sil,280.43,14.38,set
19,1,sil,undefined,14.39,set
19,1,sil,undefined,14.4,set
19,1,sil,undefined,14.41,set
19,1,sil,undefined,14.42,set
19,1,sil,undefined,14.43,set
19,1,sil,undefined,14.44,set
19,1,sil,undefined,14.45,set
19,1,sil,undefined,14.46,set
19,1,sil,undefined,14.47,set
19,1,sil,undefined,14.48,set
19,1,sil,undefined,14.49,set
19,1,sil,undefined,14.5,set
19,1,sil,undefined,14.51,set
19,1,sil,undefined,14.52,set
19,1,sil,undefined,14.53,set
19,1,sil,undefined,14.54,set
19,1,sil,undefined,14.55,set
19,1,sil,undefined,14.56,set
19,1,sil,undefined,14.57,set
19,1,sil,undefined,14.58,set
19,1,sil,undefined,14.59,set
19,1,sil,undefined,14.6,set
19,1,sil,undefined,14.61,set
19,1,sil,undefined,14.62,set
19,1,sil,undefined,14.63,set
19,1,sil,undefined,14.64,set
19,1,sil,undefined,14.65,set
19,1,sil,undefined,14.66,set
19,1,sil,undefined,14.67,set
19,1,sil,undefined,14.68,set
19,1,sil,undefined,14.69,set
19,1,sil,undefined,14.7,set
19,1,sil,undefined,14.71,set
19,1,sil,undefined,14.72,set
19,1,sil,undefined,14.73,set
19,1,sil,undefined,14.74,set
19,1,sil,undefined,14.75,set
19,1,sil,undefined,14.76,set
19,1,sil,undefined,14.77,set
19,1,sil,undefined,14.78,set
19,1,sil,undefined,14.79,set
19,1,sil,undefined,14.8,set
19,1,sil,undefined,14.81,set
19,1,sil,undefined,14.82,set
19,1,sil,undefined,14.83,set
19,1,sil,undefined,14.84,set
19,1,sil,undefined,14.85,set
19,1,sil,undefined,14.86,set
19,1,sil,undefined,14.87,set
19,1,sil,undefined,14.88,set
19,1,sil,undefined,14.89,set
19,1,sil,undefined,14.9,set
19,1,sil,undefined,14.91,set
19,1,sil,undefined,14.92,set
19,1,sil,undefined,14.93,set
19,1,sil,undefined,14.94,set
19,1,sil,undefined,14.95,set
19,1,sil,undefined,14.96,set
19,1,sil,undefined,14.97,set
19,1,sil,undefined,14.98,set
19,1,sil,undefined,14.99,set
19,1,sil,undefined,15,set
19,1,sil,undefined,15.01,set
